"taxonUUID","taxonRank","taxon_id","simplifiedScientificName","kingdom","class","nativeness","endemism","protectedStatusTW","categoryRedlistTW","categoryIUCN","sensitiveCategory","categoryRedlistVersionTW","rank","new_simple_name","is_endemic","alien_type","new_iucn","new_redlistTW","new_protected","genus","specificEpithet","infraspecies","comparison_name","comparison_IUCN","comparison_redlistTW","comparison_protected"
"d03fab47-2742-45a2-8717-d1527d61c2e7","infraspecies","t0053364","Dianthus superbus longicalycinus","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Dianthus longicalyx","","native","","NLC","","Dianthus","longicalyx",NA,FALSE,TRUE,TRUE,TRUE
"fc05c8b7-3d58-4549-ab93-bb81d26f0b83","infraspecies","t0103393","Silene fortunei fortunei","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Silene fissipetala fissipetala","","native","","NLC","","Silene","fissipetala","fissipetala",FALSE,TRUE,TRUE,TRUE
"09435b84-07d7-45ce-933c-5d27119fc36b","infraspecies","t0087044","Silene fortunei kiruninsularis","Plantae","Spermatopsida","native","true","","NEN","","重度","2017-12-01","infraspecies","Silene fissipetala kiruniinsularis","true","native","","NEN","","Silene","fissipetala","kiruniinsularis",FALSE,TRUE,TRUE,TRUE
"c748702d-da85-47e7-8cef-8bd9dd8f4e44","infraspecies","t0055455","Stellaria alsine undulata","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Stellaria alsine","","native","","NLC","","Stellaria","alsine",NA,FALSE,TRUE,TRUE,TRUE
"c9dc39d7-a8df-46db-9af4-79d44c41de29","infraspecies","t0052533","Achyranthes bidentata bidentata","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Achyranthes aspera rubro-fusca","","native","","NLC","","Achyranthes","aspera","rubro-fusca",FALSE,TRUE,TRUE,TRUE
"9f5628fc-4830-4d73-ace0-6aad76fb48f0","infraspecies","t0054932","Portulaca pilosa pilosa","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Portulaca pilosa","","non-native","",NA,"","Portulaca","pilosa",NA,FALSE,TRUE,NA,TRUE
"ef4eaba8-dd99-43d9-bc24-cb9a675235da","infraspecies","t0060830","Adinandra formosana fomosana","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","species","Adinandra formosana","","","","NLC","","Adinandra","formosana",NA,FALSE,TRUE,TRUE,TRUE
"32da5c35-e626-4bf0-99db-66736158f391","infraspecies","t0053069","Cleyera japonica japonica","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Cleyera japonica","","native","LC","NLC","","Cleyera","japonica",NA,FALSE,FALSE,TRUE,TRUE
"2030b709-0f0e-47d4-a9d1-cb3d70003ecc","infraspecies","t0073935","Eurya nitida nitida","Plantae","Spermatopsida","native","","","NNT","","","2017-12-01","species","Eurya nitida","","native","LC","NNT","","Eurya","nitida",NA,FALSE,FALSE,TRUE,TRUE
"b009093f-606c-4400-9b8a-233c40494617","infraspecies","t0055241","Schima superba superba","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Schima superba","","","LC","NLC","","Schima","superba",NA,FALSE,FALSE,TRUE,TRUE
"1297085a-feeb-43fb-be3e-18ad581b343d","infraspecies","t0105515","Mitrastemon yamamotoi yamamotoi","Plantae","Spermatopsida","native","true","","NVU","","輕度","2017-12-01","species","Mitrastemon kawasasakii","true","native","","NEN","","Mitrastemon","kawasasakii",NA,FALSE,TRUE,FALSE,TRUE
"898999d1-60d0-451b-9974-c8ac9653d828","infraspecies","t0074828","Mitrastemon yamamotoi kanehirae","Plantae","Spermatopsida","native","true","","NEN","","重度","2017-12-01","species","Mitrastemon kanehirai","true","native","","NEN","","Mitrastemon","kanehirai",NA,FALSE,TRUE,TRUE,TRUE
"d597de56-97f8-40be-99ad-865272381e3a","infraspecies","t0086827","Galium spurium echinospermum","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Galium spurium vaillantii","","native","","","","Galium","spurium","vaillantii",FALSE,TRUE,FALSE,TRUE
"debc344d-27cf-43f4-85f1-ee8efad5ee48","infraspecies","t0053216","Cuscuta japonica japonica","Plantae","Spermatopsida","native","","","DD","","","2017-12-01","species","Cuscuta japonica","","native","","DD","","Cuscuta","japonica",NA,FALSE,TRUE,TRUE,TRUE
"69faf29c-90ab-4d24-b035-bf3d47029b92","infraspecies","t0087102","Veronicastrum axillare simadae","Plantae","Spermatopsida","native","true","","NVU","","輕度","2017-12-01","infraspecies","Veronicastrum axillare simadai","true","native","","NVU","","Veronicastrum","axillare","simadai",FALSE,TRUE,TRUE,TRUE
"b208213c-7589-42b4-b885-3d47aa23b124","infraspecies","t0086819","Fittonia verschaffeltii argyronewa","Plantae","Spermatopsida","non-native","","","","","","","infraspecies","Fittonia verschaffeltii argyroneura","","non-native","","","","Fittonia","verschaffeltii","argyroneura",FALSE,TRUE,TRUE,TRUE
"f9b2223b-92ab-45a1-9045-3d19ef350a97","infraspecies","t0086695","Clerodendrum japonicum japonicum","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Clerodendrum paniculatum albiflorum","","non-native","","","","Clerodendrum","paniculatum","albiflorum",FALSE,TRUE,FALSE,TRUE
"82d1c318-3360-4e45-869b-dd4c66850529","infraspecies","t0103409","Clinopodium laxiflorum taiwanianum","Plantae","Spermatopsida","native","true","","NNT","","","2017-12-01","infraspecies","Clinopodium laxiflorum laxiflorum","true","native","","NNT","","Clinopodium","laxiflorum","laxiflorum",FALSE,TRUE,TRUE,TRUE
"29b697e9-df2a-4668-a696-0628bf323c0f","infraspecies","t0046123","Helwingia japonica formosana","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Helwingia japonica taiwaniana","","native","","NLC","","Helwingia","japonica","taiwaniana",FALSE,TRUE,TRUE,TRUE
"f3a872c4-2d78-474f-91ee-48ac342406c6","infraspecies","t0054019","Ilex lonicerifolia lonicerifolia","Plantae","Spermatopsida","native","true","","NNT","","","2017-12-01","species","Ilex lonicerifolia","true","native","","NNT","","Ilex","lonicerifolia",NA,FALSE,TRUE,TRUE,TRUE
"f12423cc-8807-4dea-bada-46ca86780ebd","infraspecies","t0040264","Artemisia somae somae","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","infraspecies","Artemisia somai somai","true","native","","NLC","","Artemisia","somai","somai",FALSE,TRUE,TRUE,TRUE
"b44154c5-8eac-4505-92b1-3368f500cbc9","infraspecies","t0052666","Aster subulatus subulatus","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Aster subulatus","","","LC",NA,"","Aster","subulatus",NA,FALSE,FALSE,NA,TRUE
"33cbb1a2-7f78-4866-a376-f438e7736559","infraspecies","t0053107","Conyza canadensis canadensis","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Conyza canadensis","","non-native","",NA,"","Conyza","canadensis",NA,FALSE,TRUE,NA,TRUE
"d8464a89-77ad-44bb-b5ec-e904643ce7fe","infraspecies","t0087113","Wedelia biflora biflora","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Wollastonia biflora biflora","","native","","NLC","","Wollastonia","biflora","biflora",FALSE,TRUE,TRUE,TRUE
"ec04f4c7-d941-4281-94fe-c66523076b2a","infraspecies","t0054859","Pittosporum illicioides illicioides","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Pittosporum illicioides","","","","NVU","","Pittosporum","illicioides",NA,FALSE,TRUE,FALSE,TRUE
"6d18538d-75de-44fb-bc2b-d0fdaa343eaf","infraspecies","t0040213","Arabis stelleri japonica","Plantae","Spermatopsida","native","","","NVU","","輕度","2017-12-01","species","Arabis stelleri","","","","NVU","","Arabis","stelleri",NA,FALSE,TRUE,TRUE,TRUE
"d8bee5ee-a108-42eb-a15a-dee9b3d06267","species","t0060690","Peronospora aparines","Chromista","Peronosporea","native","","","","","","","infraspecies","Peronospora calotheca aparines","","native","","","","Peronospora","calotheca","aparines",FALSE,TRUE,TRUE,TRUE
"f47a596b-9c63-45d5-8544-cdceb8b9b1c2","species","t0057466","Amphiprora lineata","Chromista","Bacillariophyceae","native","","","","","","","species","Undatella lineata","","native","","","","Undatella","lineata",NA,FALSE,TRUE,TRUE,TRUE
"14eb7ec3-3993-4e16-a97c-34bc4aeddaef","species","t0040563","Caloneis ventricosa","Chromista","Bacillariophyceae","native","","","","","","","species","Caloneis silicula","","native","","","","Caloneis","silicula",NA,FALSE,TRUE,TRUE,TRUE
"87809267-c6bc-419d-88b9-87fc987529a0","species","t0059986","Diploneis elliptica","Chromista","Bacillariophyceae","native","","","","","","","species","Navicula elliptica","","native","","","","Navicula","elliptica",NA,FALSE,TRUE,TRUE,TRUE
"6a8ff363-89c3-4a01-a230-86560df75642","species","t0059635","Navicula lanceolata","Chromista","Bacillariophyceae","native","","","","","","","species","Cymbella lanceolata","","native","","","","Cymbella","lanceolata",NA,FALSE,TRUE,TRUE,TRUE
"9f70cea9-105f-43c6-8e2d-b9225eadc5eb","species","t0058594","Navicula anglica","Chromista","Bacillariophyceae","native","","","","","","","species","Navicula elginensis","","native","","","","Navicula","elginensis",NA,FALSE,TRUE,TRUE,TRUE
"ed95f181-8e02-46a5-b7fe-6f8d7998bf04","species","t0058595","Navicula capitata","Chromista","Bacillariophyceae","native","","","","","","","species","Navicula hungarica","","native","","","","Navicula","hungarica",NA,FALSE,TRUE,TRUE,TRUE
"f492d963-7909-45ae-a919-adadfeca9002","species","t0057367","Navicula forcipata","Chromista","Bacillariophyceae","native","","","","","","","species","Fallacia forcipata","","native","","","","Fallacia","forcipata",NA,FALSE,TRUE,TRUE,TRUE
"a7f3f1f5-62f6-4ecb-bf60-ab0a199cc63b","species","t0059955","Neidium binode","Chromista","Bacillariophyceae","native","","","","","","","species","Navicula binodis","","native","","","","Navicula","binodis",NA,FALSE,TRUE,TRUE,TRUE
"7b45985c-d62e-4167-baa1-e7c8896160f2","species","t0060630","Nitzschia acuminata","Chromista","Bacillariophyceae","native","","","","","","","species","Tryblionella acuminata","","native","","","","Tryblionella","acuminata",NA,FALSE,TRUE,TRUE,TRUE
"21dc6771-dd8c-4afd-84e6-76d8f66ad64c","species","t0060686","Nitzschia fonticola","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Nitzschia kutzingiana fonticola","","native","","","","Nitzschia","kutzingiana","fonticola",FALSE,TRUE,TRUE,TRUE
"c4ba519f-040c-4c05-865c-557e6c6d3286","species","t0060688","Nitzschia perminuta","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Nitzschia frustulum perminuta","","native","","","","Nitzschia","frustulum","perminuta",FALSE,TRUE,TRUE,TRUE
"241258eb-8fb8-49ad-8fcf-c26533f5adbc","species","t0057453","Nitzschia marginulata","Chromista","Bacillariophyceae","native","","","","","","","species","Tryblionella marginulata","","native","","","","Tryblionella","marginulata",NA,FALSE,TRUE,TRUE,TRUE
"68894855-702b-4d5b-b23d-85da822afe4b","species","t0058630","Nitzschiella longissima","Chromista","Bacillariophyceae","native","","","","","","","species","Nitzschia longissima","","native","","","","Nitzschia","longissima",NA,FALSE,TRUE,TRUE,TRUE
"1ce8a782-1d49-4c7c-a8b2-a2881ea5e4aa","species","t0033599","Actinoptychus undulatus","Chromista","Coscinodiscophyceae","native","","","","","","","species","Actinoptychus senarius","","native","","","","Actinoptychus","senarius",NA,FALSE,TRUE,TRUE,TRUE
"ad34d686-6e2a-4c88-9640-a21178eb9eea","species","t0060617","Biddulphia dubia","Chromista","Coscinodiscophyceae","native","","","","","","","species","Triceratium dubium","","native","","","","Triceratium","dubium",NA,FALSE,TRUE,TRUE,TRUE
"0fef18dd-a2c4-4d2a-807b-819721281121","species","t0058032","Podosira stelliger","Chromista","Coscinodiscophyceae","native","","","","","","","species","Hyalodiscus stelliger","","native","","","","Hyalodiscus","stelliger",NA,FALSE,TRUE,TRUE,TRUE
"b179c98a-759e-41cf-bd7e-cfb9faf8ea3c","species","t0040302","Hincksia breviarticulatus","Chromista","Phaeophyceae","native","","","","","","","species","Asteronema breviarticulatum","","native","","","","Asteronema","breviarticulatum",NA,FALSE,TRUE,TRUE,TRUE
"d8f7c634-593d-4893-bf22-4a9a143e212d","species","t0059679","Dictyota divaricata","Chromista","Phaeophyceae","native","","","","","","","species","Dictyota implexa","","native","","","","Dictyota","implexa",NA,FALSE,TRUE,TRUE,TRUE
"59d8f77a-7da2-4b7a-911a-be7ac6e69587","species","t0058673","Dictyota coriacea","Chromista","Phaeophyceae","native","","","","","","","species","Pachydictyon coriaceum","","native","","","","Pachydictyon","coriaceum",NA,FALSE,TRUE,TRUE,TRUE
"ecfb0a15-ded5-4ec3-a153-77e65bb7c285","species","t0058191","Sargassum coriifolium","Chromista","Phaeophyceae","native","","","","","","","species","Sargassum aquifolium","","native","","","","Sargassum","aquifolium",NA,FALSE,TRUE,TRUE,TRUE
"40fdb077-3c80-4687-9b8b-8acac6c9b331","species","t0060697","Turbinaria conoides","Chromista","Phaeophyceae","native","","","","","","","infraspecies","Turbinaria vulgaris conoides","","native","","","","Turbinaria","vulgaris","conoides",FALSE,TRUE,TRUE,TRUE
"5e0f2ff0-2500-4478-bdad-f1e7915716d5","species","t0060699","Turbinaria ornata","Chromista","Phaeophyceae","native","","","","","","","infraspecies","Fucus turbinatus ornata","","native","","","","Fucus","turbinatus","ornata",FALSE,TRUE,TRUE,TRUE
"0e8347b8-e077-4242-8313-96e9c2f468ea","species","t0040928","Hjortstamia laxa","Fungi","Agaricomycetes","native","","","","","","","species","Phlebiopsis laxa","","native","","","","Phlebiopsis","laxa",NA,FALSE,TRUE,TRUE,TRUE
"28c061be-725d-4b99-a74d-da5d246c6aa0","species","t0034717","Ceriporia lacerata","Fungi","Agaricomycetes","native","","","","","","","species","Irpex laceratus","","native","","","","Irpex","laceratus",NA,FALSE,TRUE,TRUE,TRUE
"059c1bef-ba25-40ec-8a09-6837c253de30","species","t0035264","Cyclomyces setiporus","Fungi","Basidiomycetes","native","","","","","","","species","Hymenochaete setipora","","native","","","","Hymenochaete","setipora",NA,FALSE,TRUE,TRUE,TRUE
"b877f345-b928-491f-8a8a-1f98ebcfde9b","species","t0041132","Inonotus flavidus","Fungi","Basidiomycetes","native","","","","","","","species","Cylindrosporus flavidus","","native","","","","Cylindrosporus","flavidus",NA,FALSE,TRUE,TRUE,TRUE
"59df120a-82e2-49d9-b700-c1ea9632c13d","species","t0041133","Inonotus fushanus","Fungi","Basidiomycetes","native","","","","","","","species","Inonotus fushanianus","","native","","","","Inonotus","fushanianus",NA,FALSE,TRUE,TRUE,TRUE
"7a28fd92-3e05-4b8c-a547-37201999bd46","species","t0041134","Inonotus iodinus","Fungi","Basidiomycetes","native","","","","","","","species","Hymenochaete iodina","","native","","","","Hymenochaete","iodina",NA,FALSE,TRUE,TRUE,TRUE
"c7f1bbbc-3a3b-44f6-ada2-fa6371d45a13","species","t0041136","Inonotus radiatus","Fungi","Basidiomycetes","native","","","","","","","species","Mensularia radiata","","native","","","","Mensularia","radiata",NA,FALSE,TRUE,TRUE,TRUE
"02e76f9c-0bc1-4c0a-b148-3e989b215c1e","species","t0042646","Phellinus xeranticus","Fungi","Basidiomycetes","native","","","","","","","species","Hymenochaete xerantica","","native","","","","Hymenochaete","xerantica",NA,FALSE,TRUE,TRUE,TRUE
"d96f660d-4070-468d-ab3e-30a71068f45d","species","t0041000","Hyphodontia dimorpha","Fungi","Basidiomycetes","native","","","","","","","species","Scopuloides dimorpha","","native","","","","Scopuloides","dimorpha",NA,FALSE,TRUE,TRUE,TRUE
"f91ce346-90a5-4b40-bbb4-ea36e7a90fd5","species","t0041021","Hyphodontia taiwaniana","Fungi","Basidiomycetes","native","","","","","","","species","Xylodon taiwanianus","","native","","","","Xylodon","taiwanianus",NA,FALSE,TRUE,TRUE,TRUE
"ebac71a6-0448-407b-9f30-2b9b2bdc552a","species","t0040998","Hyphodontia capitatocystidiata","Fungi","Basidiomycetes","native","","","","","","","species","Lyomyces capitatocystidiatus","","native","","","","Lyomyces","capitatocystidiatus",NA,FALSE,TRUE,TRUE,TRUE
"80ab96c5-ae2b-408b-9ef5-b0d90dec8d5f","species","t0041003","Hyphodontia flavipora","Fungi","Basidiomycetes","native","","","","","","","species","Xylodon flaviporus","","native","","","","Xylodon","flaviporus",NA,FALSE,TRUE,TRUE,TRUE
"580c7ca9-7abe-4853-a115-2ea748195f67","species","t0041004","Hyphodontia heterocystidiata","Fungi","Basidiomycetes","native","","","","","","","species","Xylodon heterocystidiatus","","native","","","","Xylodon","heterocystidiatus",NA,FALSE,TRUE,TRUE,TRUE
"126fa450-013d-4ad4-98c7-eb1599f5e218","species","t0041012","Hyphodontia septocystidiata","Fungi","Basidiomycetes","native","","","","","","","species","Xylodon septocystidiatus","","native","","","","Xylodon","septocystidiatus",NA,FALSE,TRUE,TRUE,TRUE
"6bc902ba-738d-4659-960f-27ae593840f7","species","t0040996","Hyphodontia anmashanensis","Fungi","Basidiomycetes","native","","","","","","","species","Xylodon anmashanensis","","native","","","","Xylodon","anmashanensis",NA,FALSE,TRUE,TRUE,TRUE
"1d98f6c8-b872-4a60-b403-c7cee86905cc","species","t0041001","Hyphodontia echinata","Fungi","Basidiomycetes","native","","","","","","","species","Xylodon echinatus","","native","","","","Xylodon","echinatus",NA,FALSE,TRUE,TRUE,TRUE
"1de5eda3-5d09-42ed-b4e5-d51f6923e701","species","t0041005","Hyphodontia microfasciculata","Fungi","Basidiomycetes","native","","","","","","","species","Lyomyces microfasciculatus","","native","","","","Lyomyces","microfasciculatus",NA,FALSE,TRUE,TRUE,TRUE
"89fb2ea8-7d92-461b-b749-195d5a097e71","species","t0041016","Hyphodontia subclavata","Fungi","Basidiomycetes","native","","","","","","","species","Xylodon subclavatus","","native","","","","Xylodon","subclavatus",NA,FALSE,TRUE,TRUE,TRUE
"3179f840-d5e0-4def-8ac0-20ae5bd390bb","species","t0041022","Hyphodontia tenuissima","Fungi","Basidiomycetes","native","","","","","","","species","Lyomyces tenuissimus","","native","","","","Lyomyces","tenuissimus",NA,FALSE,TRUE,TRUE,TRUE
"a4979424-b67d-4e0b-99b8-ca9b9942b1ad","species","t0041771","Microbotryum emodense","Fungi","Urediniomycetes","native","","","","","","","species","Microbotryum emodensis","","native","","","","Microbotryum","emodensis",NA,FALSE,TRUE,TRUE,TRUE
"85f2700f-65ad-402e-b4d0-d9924849c3c0","species","t0034822","Diplochytridium citriforme","Fungi","Chytridiomycetes","native","","","","","","","species","Chytridium citriforme","","native","","","","Chytridium","citriforme",NA,FALSE,TRUE,TRUE,TRUE
"5098992c-5965-494c-835a-7ba49790dcf3","species","t0045237","Diplotheca costata","Protozoa","Zoomastigophora","native","","","","","","","species","Volkanus costatus","","native","","","","Volkanus","costatus",NA,FALSE,TRUE,TRUE,TRUE
"a65e627c-01d1-41f9-917d-4115b3d8840b","species","t0045724","Platypleura infundibuliformis","Protozoa","Zoomastigophora","native","","","","","","","species","Thomsenella infundibuliformis","","native","","","","Thomsenella","infundibuliformis",NA,FALSE,TRUE,TRUE,TRUE
"d06ed91d-8b09-4590-92ac-5b084e6c66da","species","t0045321","Gallitellia vivans","Protozoa","Granuloreticulosea","native","","","","","","","species","Neogallitellia vivans","","native","","","","Neogallitellia","vivans",NA,FALSE,TRUE,TRUE,TRUE
"c6f50e3a-4b9e-4a97-9b1f-ee8d56d738e9","infraspecies","t0086496","Praeorbulina glomerosa circularis","Protozoa","Granuloreticulosea","native","","","","","","","species","Praeorbulina circularis","","native","","","","Praeorbulina","circularis",NA,FALSE,TRUE,TRUE,TRUE
"6d111bc9-fd7f-4813-8ade-751d9f2a4cda","species","t0045623","Peridinium longipes","Protozoa","Dinophyceae","native","","","","","","","species","Protoperidinium longipes","","native","","","","Protoperidinium","longipes",NA,FALSE,TRUE,TRUE,TRUE
"1604d828-ec10-47d4-abad-3dce7e0bec26","species","t0045109","Ceratium arcuatum","Protozoa","Dinophyceae","native","","","","","","","species","Tripos arcuatus","","native","","","","Tripos","arcuatus",NA,FALSE,TRUE,TRUE,TRUE
"417ae972-269b-4d9d-a1ec-00e84ffbdbfb","species","t0045112","Ceratium belone","Protozoa","Dinophyceae","native","","","","","","","species","Tripos belone","","native","","","","Tripos","belone",NA,FALSE,TRUE,TRUE,TRUE
"05f2580b-50f8-4699-9fb6-67b8d1badf1d","species","t0045117","Ceratium declinatum","Protozoa","Dinophyceae","native","","","","","","","species","Tripos gracilis","","native","","","","Tripos","gracilis",NA,FALSE,TRUE,TRUE,TRUE
"65706c5e-1802-4010-a976-88ceae1afe08","species","t0045118","Ceratium deflexum","Protozoa","Dinophyceae","native","","","","","","","species","Tripos gallicus","","native","","","","Tripos","gallicus",NA,FALSE,TRUE,TRUE,TRUE
"35f064cb-6959-4088-b529-3a7012b3f8ce","species","t0045119","Ceratium dens","Protozoa","Dinophyceae","native","","","","","","","species","Tripos dens","","native","","","","Tripos","dens",NA,FALSE,TRUE,TRUE,TRUE
"cbaf7f9b-8284-43dc-8aa2-e53dbf2de5ec","species","t0045121","Ceratium extensum","Protozoa","Dinophyceae","native","","","","","","","species","Tripos extensus","","native","","","","Tripos","extensus",NA,FALSE,TRUE,TRUE,TRUE
"78cf091a-e7ac-4bc6-946e-de8b5ce797d2","species","t0045122","Ceratium falcatum","Protozoa","Dinophyceae","native","","","","","","","species","Tripos falcatus","","native","","","","Tripos","falcatus",NA,FALSE,TRUE,TRUE,TRUE
"3b4bec19-8b43-4885-9d54-e781af701ab3","species","t0045123","Ceratium furca","Protozoa","Dinophyceae","native","","","","","","","species","Tripos furca","","native","","","","Tripos","furca",NA,FALSE,TRUE,TRUE,TRUE
"d8ace203-ec4c-4c7c-8886-c988cf3fa3fc","species","t0045125","Ceratium gravidum","Protozoa","Dinophyceae","native","","","","","","","species","Tripos gravidus","","native","","","","Tripos","gravidus",NA,FALSE,TRUE,TRUE,TRUE
"63dbd52d-9bea-4e7e-8576-8455dc539580","species","t0045128","Ceratium humile","Protozoa","Dinophyceae","native","","","","","","","species","Tripos muelleri","","native","","","","Tripos","muelleri",NA,FALSE,TRUE,TRUE,TRUE
"0dcafc1f-db09-4a64-a6f2-b76135dc06e9","species","t0045130","Ceratium inflatum","Protozoa","Dinophyceae","native","","","","","","","species","Tripos inflatus","","native","","","","Tripos","inflatus",NA,FALSE,TRUE,TRUE,TRUE
"fd3aa7c0-3419-4bfa-a32c-7bd9b47913fc","species","t0045131","Ceratium karstenii","Protozoa","Dinophyceae","native","","","","","","","species","Tripos karstenii","","native","","","","Tripos","karstenii",NA,FALSE,TRUE,TRUE,TRUE
"bb4b6a33-abde-40e6-9123-cc8f64597252","species","t0045132","Ceratium limulus","Protozoa","Dinophyceae","native","","","","","","","species","Tripos limulus","","native","","","","Tripos","limulus",NA,FALSE,TRUE,TRUE,TRUE
"8e04e013-ce30-45ac-87b6-cf1f6ebe77e5","species","t0045133","Ceratium lineatum","Protozoa","Dinophyceae","native","","","","","","","species","Tripos lineatus","","native","","","","Tripos","lineatus",NA,FALSE,TRUE,TRUE,TRUE
"9b3a778a-1845-477c-9de3-22fc6a433675","species","t0045134","Ceratium longissimum","Protozoa","Dinophyceae","native","","","","","","","species","Tripos longissimus","","native","","","","Tripos","longissimus",NA,FALSE,TRUE,TRUE,TRUE
"984a9e81-7d17-4bfd-a710-59d71304fd48","species","t0045135","Ceratium lunulus","Protozoa","Dinophyceae","native","","","","","","","species","Tripos lunula","","native","","","","Tripos","lunula",NA,FALSE,TRUE,TRUE,TRUE
"cf9da4cb-1080-462f-a44e-e0ed2262edd1","species","t0045137","Ceratium massiliense","Protozoa","Dinophyceae","native","","","","","","","species","Tripos massiliensis","","native","","","","Tripos","massiliensis",NA,FALSE,TRUE,TRUE,TRUE
"97f14e46-8626-4ac2-832f-a59118494c70","species","t0045138","Ceratium platycorne","Protozoa","Dinophyceae","native","","","","","","","species","Tripos platycornis","","native","","","","Tripos","platycornis",NA,FALSE,TRUE,TRUE,TRUE
"64770104-f2c7-4ac6-8528-ea3256463ac7","species","t0045142","Ceratium teres","Protozoa","Dinophyceae","native","","","","","","","species","Tripos teres","","native","","","","Tripos","teres",NA,FALSE,TRUE,TRUE,TRUE
"74c5a121-9c98-424a-935f-82c6eb5793dc","species","t0045143","Ceratium trichoceros","Protozoa","Dinophyceae","native","","","","","","","species","Tripos trichoceros","","native","","","","Tripos","trichoceros",NA,FALSE,TRUE,TRUE,TRUE
"bfd576e1-c801-4c40-be5e-4d28aa8fba98","species","t0028364","Tripos gibberus","Protozoa","Dinophyceae","native","","","","","","","species","Tripos gibberum","","native","","","","Tripos","gibberum",NA,FALSE,TRUE,TRUE,TRUE
"74cbb94e-1778-437c-95e5-bb8de26b2d60","species","t0028364","Ceratium gibberum","Protozoa","Dinophyceae","native","","","","","","","species","Tripos gibberum","","native","","","","Tripos","gibberum",NA,FALSE,TRUE,TRUE,TRUE
"c908be94-a537-4e70-985b-0e09272983a2","species","t0045126","Ceratium hexacanthum","Protozoa","Dinophyceae","native","","","","","","","species","Tripos hexacanthus","","","","","","Tripos","hexacanthus",NA,FALSE,TRUE,TRUE,TRUE
"2e380d45-f550-44b8-a2db-c176928087f3","species","t0028366","Ceratium pentagonum","Protozoa","Dinophyceae","native","","","","","","","species","Tripos pentagonus","","native","","","","Tripos","pentagonus",NA,FALSE,TRUE,TRUE,TRUE
"deb3f7a4-35d0-453a-902b-bb9f2666439b","species","t0045140","Ceratium pulchellum","Protozoa","Dinophyceae","native","","","","","","","species","Tripos pulchellus","","native","","","","Tripos","pulchellus",NA,FALSE,TRUE,TRUE,TRUE
"764deb76-b073-43ed-8f60-cb1a4abf823f","species","t0045568","Neoceratium breve","Protozoa","Dinophyceae","native","","","","","","","species","Tripos brevis","","native","","","","Tripos","brevis",NA,FALSE,TRUE,TRUE,TRUE
"593830e5-010c-4d1a-a7cf-cac593eadce5","species","t0045294","Euglena saguinea","Protozoa","Euglenida","native","","","","","","","species","Euglena sanguinea","","native","","","","Euglena","sanguinea",NA,FALSE,TRUE,TRUE,TRUE
"abccbed5-e211-4d2e-864f-9fe319e18984","species","t0031721","Perichaena corticalis","Protozoa","Myxomycetes","native","","","","","","","species","Pericampylus formosanus","","native","","NLC","","Pericampylus","formosanus",NA,FALSE,TRUE,FALSE,TRUE
"78778989-5131-43a3-a778-cd1612b56bdc","species","t0030741","Dictydium cancellatum","Protozoa","Myxomycetes","native","","","","","","","species","Cribraria cancellata","","native","","","","Cribraria","cancellata",NA,FALSE,TRUE,TRUE,TRUE
"9f8fe488-6b9d-4e92-8fc0-78d01d22eb97","infraspecies","t0059247","Achnanthes brevipes angustata","Chromista","Bacillariophyceae","native","","","","","","","species","Achnanthes angustata","","native","","","","Achnanthes","angustata",NA,FALSE,TRUE,TRUE,TRUE
"3386d624-95e6-44d6-899b-0f042996fb0f","infraspecies","t0059322","Amphora ovalis libyca","Chromista","Bacillariophyceae","native","","","","","","","species","Amphora libyca","","native","","","","Amphora","libyca",NA,FALSE,TRUE,TRUE,TRUE
"a1f6f3bf-8b0d-45d9-b274-18572db10f08","infraspecies","t0053724","Frustulia rhomboides saxonica itata","Chromista","Bacillariophyceae","native","","","","","","","species","Flaveria bidentis","","non-native","",NA,"","Flaveria","bidentis",NA,FALSE,TRUE,NA,TRUE
"b4d9da29-a9ad-494c-a089-c1e5faf8df83","infraspecies","t0058598","Navicula ramosissima mollis","Chromista","Bacillariophyceae","native","","","","","","","species","Navicula mollis","","native","","","","Navicula","mollis",NA,FALSE,TRUE,TRUE,TRUE
"76ab4d0a-7252-4ceb-a749-1463a2c91eb0","infraspecies","t0059946","Navicula cari angusta","Chromista","Bacillariophyceae","native","","","","","","","species","Navicula angusta","","native","","","","Navicula","angusta",NA,FALSE,TRUE,TRUE,TRUE
